path,file_type,status,categories_pd,counts_by_category,uz_level,estimated_volume,processing_time_sec
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1643.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1678.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1724.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1725.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1801.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1845.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1845_Application1-Report.rtf,rtf,ok,email,email:1,UZ-4,small,0.0049
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1845_Application2-Act.rtf,rtf,ok,email,email:1,UZ-4,small,0.0049
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1846.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1846_Application1-Report.rtf,rtf,ok,email,email:1,UZ-4,small,0.0049
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1846_Application2-Act.rtf,rtf,ok,email,email:1,UZ-4,small,0.005
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1928.pdf,pdf,ok,email,email:1,UZ-4,small,0.0076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1928_Application1-Report_form.rtf,rtf,ok,email,email:1,UZ-4,small,0.0244
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-1928_Application2-IC_codes.rtf,rtf,ok,email,email:1,UZ-4,small,0.005
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-200.pdf,pdf,ok,email,email:1,UZ-4,small,0.0074
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-293-OD_Bachelor-Specialist.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-363-OD.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-428.pdf,pdf,ok,email,email:1,UZ-4,small,0.0071
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-789.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz-876_Magistracy.pdf,pdf,ok,email,email:1,UZ-4,small,0.0071
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz_458.pdf,pdf,ok,,,NO_PD,none,0.0243
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz_П1203.pdf,pdf,ok,,,NO_PD,none,0.0594
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz_П196.pdf,pdf,ok,,,NO_PD,none,0.0193
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prikaz_П555.pdf,pdf,ok,,,NO_PD,none,0.0496
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Pril1_akkred_lyceum_29.05.17_0.pdf,pdf,ok,,,NO_PD,none,0.0189
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Pril_1.8.pdf,pdf,ok,,,NO_PD,none,1.0394
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Pril_1.9.pdf,pdf,ok,,,NO_PD,none,0.0724
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Pril_5.pdf,pdf,ok,,,NO_PD,none,0.1986
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prilogenie_Structural_division-report_form.rtf,rtf,ok,email,email:1,UZ-4,small,0.0053
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prilojenie_1_5.pdf,pdf,ok,,,NO_PD,none,0.0464
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prilojenie_1_6 .pdf,pdf,ok,,,NO_PD,none,0.0408
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prilojenie_1_7.pdf,pdf,ok,,,NO_PD,none,0.0136
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prilojenie_Gel.pdf,pdf,ok,,,NO_PD,none,0.0312
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prilozhieniie.pdf,pdf,ok,email,email:1,UZ-4,small,0.0074
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prioritet_itogi.pdf,pdf,ok,special_health,special_health:3,UZ-1,small,0.0368
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Problems.docx,docx,error,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Procurement%20in%20Focus.pdf,pdf,ok,,,NO_PD,none,0.1053
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prof.communication.pdf,pdf,ok,email,email:1,UZ-4,small,0.017
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prog_stud_conf_Dec_es_2024_esp.pdf,pdf,ok,,,NO_PD,none,0.1516
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prog_stud_conf_Dec_es_2024_rus.pdf,pdf,ok,,,NO_PD,none,0.1366
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Program_Priority_directions.pdf,pdf,ok,email,email:1,UZ-4,small,0.0074
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Progress%20report%20on%20the%20implementation%20of%20the%20Excellence%20Initiative%20-%20Research%20University%20by%20TUL.pdf,pdf,ok,phone; bank_card; address; email,phone:10; bank_card:14; address:3; email:1,UZ-2,medium,0.248
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prot1_17.10.2024.pdf,pdf,ok,snils; phone; fio,snils:206; phone:4; fio:2,UZ-2,large,0.0964
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prot2_20.02.2025.pdf,pdf,ok,snils; phone; fio,snils:190; phone:4; fio:1,UZ-2,large,0.0862
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prot3_11.03.2025.pdf,pdf,ok,snils; phone; fio,snils:130; phone:2; fio:1,UZ-2,large,0.0643
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Prot4_17.07.2025.pdf,pdf,ok,snils; phone,snils:125; phone:2,UZ-2,large,0.0635
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protoko n2 ot 2.11.21.pdf,pdf,ok,,,NO_PD,none,0.0114
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol N1 06.04.22.pdf,pdf,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol N2 26.05.21.pdf,pdf,ok,,,NO_PD,none,0.0125
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol N3 01.07.21.pdf,pdf,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol N3 2022.pdf,pdf,ok,email; phone,email:2; phone:2,UZ-4,small,0.073
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol.pdf,pdf,ok,email; phone; snils,email:1; phone:1; snils:1,UZ-3,small,0.0467
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_0.pdf,pdf,ok,email; phone,email:1; phone:1,UZ-4,small,0.0405
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_04_02_2021.pdf,pdf,ok,email; phone; snils; special_health,email:1; phone:1; snils:1; special_health:2,UZ-1,small,0.059
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_1.pdf,pdf,ok,email; phone; special_health,email:1; phone:1; special_health:2,UZ-1,small,0.0334
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_2.pdf,pdf,ok,,,NO_PD,none,0.01
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_20.pdf,pdf,ok,email; phone,email:1; phone:1,UZ-4,small,0.0444
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_3_30.05.2023.pdf,pdf,ok,,,NO_PD,none,0.0304
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_5_30.08.2023.pdf,pdf,ok,,,NO_PD,none,0.0205
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_6_06.09.2023.pdf,pdf,ok,email; phone; special_health; snils; fio,email:2; phone:2; special_health:1; snils:1; fio:1,UZ-1,small,0.0733
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Protokol_prez_N2.pdf,pdf,ok,email; phone,email:1; phone:1,UZ-4,small,0.0989
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Public Notice_GULF.pdf,pdf,ok,,,NO_PD,none,0.0136
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Public Self Disclosure.pdf,pdf,ok,email; phone; inn; address,email:9; phone:2; inn:2; address:1,UZ-3,small,0.0384
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Public_Self_Disclosure_DSU.pdf,pdf,ok,email; phone; inn; address,email:10; phone:8; inn:8; address:1,UZ-3,medium,0.1997
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\QC3.pdf,pdf,ok,email; phone; inn,email:2; phone:2; inn:2,UZ-3,small,0.0376
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\R469_15.05.2024.pdf,pdf,ok,,,NO_PD,none,0.5531
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\R565_04.06.2024.pdf,pdf,ok,,,NO_PD,none,0.0139
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\RFFI-04.02.2021.pdf,pdf,ok,email,email:1,UZ-4,small,0.0074
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\RFFI_Director-letter.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\RFFI_and_RGNF-reports2015.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\RSOCH_2025.pdf,pdf,ok,phone; bank_card,phone:2; bank_card:1,UZ-2,small,0.442
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Raport_2024_EN.pdf,pdf,ok,phone; bank_card; email,phone:47; bank_card:82; email:1,UZ-2,large,0.4788
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Raport_comisia_etica.pdf,pdf,ok,phone,phone:6,UZ-4,small,0.071
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Rasporiagenie-1092-p.pdf,pdf,ok,email,email:1,UZ-4,small,0.0146
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Rasporiagenie-1092-p_publications.xls,excel,error,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Rasporiagenie-1092-p_report-form.rtf,rtf,ok,email,email:1,UZ-4,small,0.0049
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Rasporiagenie-1129-p.pdf,pdf,ok,email,email:1,UZ-4,small,0.0073
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Rasporiagenie-1129-p_Application-sample.rtf,rtf,ok,email,email:1,UZ-4,small,0.0056
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Rasporiagenie-1266-p.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Rasporiagenie-72-p.pdf,pdf,ok,email,email:1,UZ-4,small,0.0071
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Result_Interview for PhD Admission_January 2025.pdf,pdf,ok,,,NO_PD,none,0.0337
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\RuCodeFestival-info.pdf,pdf,ok,email,email:1,UZ-4,small,0.0076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Russian_Cultural_Studies.pdf,pdf,ok,,,NO_PD,none,0.0777
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\SELF_PORTRAIT_english_2025_ONLINE%20%281%29.pdf,pdf,ok,phone; bank_card; email,phone:23; bank_card:31; email:5,UZ-2,medium,0.533
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\SFedU_.pdf,pdf,ok,email; phone; bank_card,email:2; phone:1; bank_card:1,UZ-2,small,0.0497
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\SPO.docx,docx,ok,birth_place; address,birth_place:1; address:1,UZ-4,small,0.2609
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\STATUTES_02112020.pdf,pdf,ok,,,NO_PD,none,0.0586
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\STEM.pdf,pdf,ok,,,NO_PD,none,0.0468
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Schools_of_sciences-info.pdf,pdf,ok,email,email:1,UZ-4,small,0.0079
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\SciFinder%20Discovery%20Platform.pdf,pdf,ok,inn,inn:1,UZ-3,small,0.5745
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\SoE_Brochure_2025.pdf,pdf,ok,biometric_keyword; email; phone,biometric_keyword:1; email:1; phone:1,UZ-1,small,0.1342
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\SoL_Brochure.pdf,pdf,ok,address; phone; email,address:2; phone:3; email:1,UZ-4,small,0.1399
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Sobre_nosotros_2025_compressed.pdf,pdf,ok,,,NO_PD,none,0.2256
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Sootv_asp_2025.pdf,pdf,ok,,,NO_PD,none,0.0801
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Sootv_mag_2025.pdf,pdf,ok,,,NO_PD,none,0.3198
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Spanish%20course%20A.pdf,pdf,ok,special_race_nationality; birth_date; fio,special_race_nationality:1; birth_date:5; fio:1,UZ-1,small,0.1072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Spanish%20course%20B.pdf,pdf,ok,birth_date; fio,birth_date:6; fio:1,UZ-4,small,0.1029
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Special%20sections%20of%20physical%20materials%20science.pdf,pdf,ok,,,NO_PD,none,0.0083
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Spisok_citiruemosti_NII_Phys.docx,docx,ok,bank_card; phone; address,bank_card:4; phone:4; address:1,UZ-2,small,0.6587
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Spisok_indiv_dostig.pdf,pdf,ok,,,NO_PD,none,0.0522
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Sports_Facilities.pdf,pdf,ok,,,NO_PD,none,0.0229
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Sred_ZPL_Adm_2016.pdf,pdf,ok,phone; fio,phone:11; fio:1,UZ-3,medium,0.0163
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\StS6_pobediteli.pdf,pdf,ok,address,address:1,UZ-4,small,0.0082
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\StS6_rezerv.pdf,pdf,ok,address,address:1,UZ-4,small,0.0076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\StateTask_competition_updating-info.pdf,pdf,ok,email,email:1,UZ-4,small,0.0076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\StateTask_report_2015-info.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Stoimost_obucheniya_2017_P747.pdf,pdf,ok,,,NO_PD,none,0.0264
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Stoimost_obucheniya_2017_P748.pdf,pdf,ok,,,NO_PD,none,0.051
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Stoimost_obucheniya_2017_P749.pdf,pdf,ok,,,NO_PD,none,0.2586
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Structural_division_Report_Form.rtf,rtf,ok,email,email:1,UZ-4,small,0.0051
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Structure_20190114.pdf,pdf,ok,,,NO_PD,none,0.0385
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Svedeniya o dohodah.xls,excel,ok,fio,fio:4,UZ-4,small,0.0453
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Svidetelstvo_2018.pdf,pdf,ok,,,NO_PD,none,0.0403
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Svidetelstvo_2018_pril1.pdf,pdf,ok,,,NO_PD,none,0.8441
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Svidetelstvo_2018_pril2.pdf,pdf,ok,,,NO_PD,none,0.5297
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Svidetelstvo_2018_pril3.pdf,pdf,ok,,,NO_PD,none,0.0966
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\TA12_01.tif,image,ok,,,NO_PD,none,0.0076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\TA14_02.tif,image,ok,,,NO_PD,none,0.0077
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\THOMSON_REUTERS-info.pdf,pdf,ok,email,email:1,UZ-4,small,0.0072
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Telephone_Directory1.pdf,pdf,ok,email; phone; inn,email:38; phone:38; inn:38,UZ-2,large,0.0444
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Temp_03022025.pdf,pdf,ok,,,NO_PD,none,0.012
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Tesis_kruglii_stol_1.pdf,pdf,ok,,,NO_PD,none,0.0364
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\The_SRC.pdf,pdf,ok,email; address,email:1; address:1,UZ-4,small,0.0227
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Theory%20and%20methodology%20of%20research%20and%20teaching%20in%20hospitality%20industry.pdf,pdf,ok,email,email:5,UZ-4,small,0.02
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Thesis_kruglii_stol.pdf,pdf,ok,,,NO_PD,none,0.0532
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Tourism%20development.pdf,pdf,ok,email,email:1,UZ-4,small,0.0172
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Trusted_AI_for_Blockchain.pdf,pdf,ok,,,NO_PD,none,0.0495
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\TsKP_Aviatsionnoy_tekhniki_i_tekhnologiy_Babeshko.pdf,pdf,ok,,,NO_PD,none,0.0111
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\TsKP_Biotekhnologia_biomeditsina_i_ekologicheskiy_monitoring_Babeshko.pdf,pdf,ok,email; phone; snils,email:1; phone:1; snils:1,UZ-3,small,0.0173
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\TsKP_Elektromagnitnye_elektromekhanicheskie_i_teplovye_svoystva_tvyordykh_tel_Babeshko.pdf,pdf,ok,,,NO_PD,none,0.0172
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\TsKP_Prikladnaya_elektrodinamika_i_antennye_izmerenia_Babeshko.pdf,pdf,ok,,,NO_PD,none,0.0117
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\TsKP_Yuzhny_tsentr_sovremennoy_spektroskopii_Babeshko.pdf,pdf,ok,,,NO_PD,none,0.0132
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\UGC-Form-Annexures.pdf,pdf,ok,address; bank_card,address:10; bank_card:1,UZ-2,small,0.7648
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\UGC-Form-Appendices.pdf,pdf,ok,,,NO_PD,none,0.0743
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\UGC-Proforma.pdf,pdf,ok,email; phone; address; inn; bank_card,email:5; phone:11; address:4; inn:1; bank_card:3,UZ-2,medium,0.1634
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\UGC-Public-Self-Disclosure-document.pdf,pdf,ok,email; phone; inn; address,email:12; phone:8; inn:8; address:1,UZ-3,medium,0.0462
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\UGC_2f.pdf,pdf,ok,,,NO_PD,none,0.0082
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\UKS_Campus_Map_English.pdf,pdf,ok,email; phone; bank_card,email:1; phone:8; bank_card:7,UZ-2,medium,0.1802
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Ukaz Prezidenta 147_01.04.16.doc,doc,ok,phone; bank_card,phone:2; bank_card:6,UZ-2,small,0.0283
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Ukaz Prezidenta 226.rtf,rtf,ok,,,NO_PD,none,0.4983
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Ukaz Prezidenta 364_15.06.15.rtf,rtf,ok,address,address:1,UZ-4,small,0.182
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Ukaz Prezidenta 378.pdf,pdf,ok,,,NO_PD,none,0.1211
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Ukaz Prezidenta 478_16.08.21.pdf,pdf,ok,bank_card,bank_card:1,UZ-2,small,0.2574
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Urban_Design.pdf,pdf,ok,,,NO_PD,none,0.0863
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Ustav2019.pdf,pdf,ok,,,NO_PD,none,0.1375
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\VAK_letter_01-02_111.pdf,pdf,ok,,,NO_PD,none,0.0106
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\VSOCH_2025.pdf,pdf,ok,,,NO_PD,none,0.0968
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\VUZUFO.doc,doc,ok,,,NO_PD,none,0.0197
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\VakB_11.07.2025.pdf,pdf,ok,,,NO_PD,none,0.0363
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Vistavka_rus-iaz.pdf,pdf,ok,,,NO_PD,none,0.0237
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Vtoroe_informatcionnoe_pis`mo_Kongress_2025.pdf,pdf,ok,email; phone,email:1; phone:2,UZ-4,small,0.0218
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Water%20quality%20management%20ReshetnyakOS%202022.docx,docx,ok,,,NO_PD,none,0.0247
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Webinar-info.pdf,pdf,ok,email,email:1,UZ-4,small,0.0081
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\Wiley.docx,docx,ok,,,NO_PD,none,1.4769
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D1%8B%20%D0%9F%D0%98%D0%A0%20%D0%B4%D0%BB%D1%8F%20%D0%9C%D0%9E%D0%9D_16-12-15.pdf,pdf,ok,,,NO_PD,none,0.0076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\_%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%B8%D0%B5%20%D0%B2%20%D0%9F%D0%98%D0%A0%20%D0%B3%D0%BE%D1%81%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9.doc,doc,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\_Universal Application Form 2018.doc,doc,ok,address; birth_place,address:2; birth_place:1,UZ-4,small,0.0186
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\accreditation.pdf,pdf,ok,phone; passport_rf; inn; driver_license,phone:1; passport_rf:1; inn:1; driver_license:1,UZ-3,small,0.0754
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\aerospace_engg_2025.pdf,pdf,ok,address; email; phone,address:1; email:1; phone:1,UZ-4,small,0.0832
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\agreement.pdf,pdf,ok,email,email:1,UZ-4,small,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\aksioma_uspeha.pdf,pdf,ok,,,NO_PD,none,0.2102
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\allied_health_sciences_2025.pdf,pdf,ok,email; phone,email:1; phone:1,UZ-4,small,0.2833
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Прочее\anatom_fiziolog.pdf,pdf,ok,phone; bank_card,phone:1; bank_card:1,UZ-2,small,0.0462
